iter	Passed	Remaining
3268	15488	3463
3269	15490	3458
3270	15493	3452
3271	15495	3447
3272	15505	3444
3273	15510	3439
3274	15517	3435
3275	15522	3430
3276	15535	3427
3277	15539	3422
3278	15543	3417
3279	15548	3413
3280	15554	3408
3281	15559	3403
3282	15564	3399
3283	15571	3395
3284	15578	3390
3285	15585	3386
3286	15590	3381
3287	15594	3376
3288	15598	3372
3289	15602	3367
3290	15606	3362
3291	15610	3357
3292	15614	3352
3293	15618	3347
3294	15622	3342
3295	15626	3337
3296	15629	3332
3297	15633	3327
3298	15637	3322
3299	15639	3317
3300	15643	3312
3301	15645	3307
3302	15650	3302
3303	15653	3297
3304	15656	3292
3305	15658	3287
3306	15661	3281
3307	15663	3276
3308	15666	3271
3309	15669	3266
3310	15671	3261
3311	15673	3255
3312	15675	3250
3313	15677	3245
3314	15680	3240
3315	15682	3234
3316	15685	3229
3317	15687	3224
3318	15690	3219
3319	15692	3214
3320	15694	3208
3321	15697	3203
3322	15700	3198
3323	15704	3193
3324	15707	3188
3325	15709	3183
3326	15712	3178
3327	15716	3173
3328	15719	3168
3329	15721	3163
3330	15724	3158
3331	15727	3153
3332	15731	3148
3333	15733	3142
3334	15736	3137
3335	15738	3132
3336	15740	3127
3337	15743	3122
3338	15745	3117
3339	15748	3111
3340	15750	3106
3341	15753	3101
3342	15755	3096
3343	15758	3091
3344	15760	3086
3345	15762	3080
3346	15765	3075
3347	15768	3070
3348	15770	3065
3349	15773	3060
3350	15776	3055
3351	15781	3050
3352	15784	3045
3353	15786	3040
3354	15790	3035
3355	15792	3030
3356	15795	3025
3357	15798	3020
3358	15802	3015
3359	15804	3010
3360	15807	3005
3361	15810	3000
3362	15812	2995
3363	15815	2990
3364	15817	2984
3365	15820	2979
3366	15823	2974
3367	15826	2969
3368	15828	2964
3369	15831	2959
3370	15833	2954
3371	15835	2949
3372	15837	2944
3373	15840	2938
3374	15842	2933
3375	15846	2928
3376	15848	2923
3377	15851	2918
3378	15855	2913
3379	15858	2908
3380	15862	2904
3381	15865	2899
3382	15868	2894
3383	15871	2889
3384	15874	2884
3385	15876	2878
3386	15879	2873
3387	15881	2868
3388	15885	2863
3389	15889	2859
3390	15893	2854
3391	15896	2849
3392	15898	2844
3393	15900	2839
3394	15903	2834
3395	15905	2828
3396	15908	2823
3397	15912	2819
3398	15915	2814
3399	15917	2808
3400	15920	2804
3401	15923	2799
3402	15926	2794
3403	15932	2789
3404	15937	2784
3405	15941	2780
3406	15945	2775
3407	15951	2770
3408	15958	2766
3409	15962	2761
3410	15967	2757
3411	15971	2752
3412	15974	2747
3413	15979	2742
3414	15982	2737
3415	15987	2733
3416	15991	2728
3417	15994	2723
3418	15996	2718
3419	15999	2713
3420	16001	2708
3421	16004	2703
3422	16007	2698
3423	16010	2693
3424	16013	2688
3425	16016	2683
3426	16019	2678
3427	16021	2673
3428	16024	2668
3429	16027	2663
3430	16029	2658
3431	16033	2653
3432	16039	2649
3433	16043	2644
3434	16046	2639
3435	16050	2634
3436	16054	2629
3437	16057	2624
3438	16060	2619
3439	16063	2614
3440	16066	2610
3441	16069	2605
3442	16073	2600
3443	16076	2595
3444	16079	2590
3445	16082	2585
3446	16089	2581
3447	16092	2576
3448	16095	2571
3449	16098	2566
3450	16102	2561
3451	16106	2556
3452	16128	2554
3453	16134	2550
3454	16138	2545
3455	16142	2540
3456	16146	2536
3457	16150	2531
3458	16155	2526
3459	16161	2522
3460	16168	2517
3461	16171	2513
3462	16174	2508
3463	16177	2503
3464	16179	2498
3465	16183	2493
3466	16189	2488
3467	16193	2484
3468	16197	2479
3469	16201	2474
3470	16206	2469
3471	16209	2465
3472	16216	2460
3473	16221	2456
3474	16225	2451
3475	16228	2446
3476	16232	2441
3477	16238	2437
3478	16243	2432
3479	16248	2427
3480	16254	2423
3481	16259	2418
3482	16262	2413
3483	16267	2409
3484	16272	2404
3485	16277	2400
3486	16281	2395
3487	16285	2390
3488	16289	2385
3489	16292	2380
3490	16295	2375
3491	16300	2371
3492	16302	2366
3493	16304	2361
3494	16307	2356
3495	16309	2351
3496	16312	2346
3497	16315	2341
3498	16318	2336
3499	16320	2331
3500	16323	2326
3501	16325	2321
3502	16329	2316
3503	16335	2312
3504	16338	2307
3505	16341	2302
3506	16343	2297
3507	16347	2292
3508	16350	2287
3509	16354	2283
3510	16368	2279
3511	16373	2275
3512	16380	2270
3513	16385	2266
3514	16388	2261
3515	16392	2256
3516	16396	2251
3517	16399	2246
3518	16402	2242
3519	16405	2237
3520	16409	2232
3521	16413	2227
3522	16415	2222
3523	16418	2217
3524	16421	2212
3525	16423	2207
3526	16427	2203
3527	16429	2198
3528	16432	2193
3529	16434	2188
3530	16437	2183
3531	16439	2178
3532	16442	2173
3533	16444	2168
3534	16447	2163
3535	16450	2158
3536	16452	2153
3537	16455	2148
3538	16457	2143
3539	16460	2138
3540	16463	2134
3541	16465	2129
3542	16468	2124
3543	16470	2119
3544	16473	2114
3545	16476	2109
3546	16479	2104
3547	16482	2099
3548	16484	2094
3549	16487	2089
3550	16490	2085
3551	16492	2080
3552	16494	2075
3553	16497	2070
3554	16500	2065
3555	16503	2060
3556	16505	2055
3557	16508	2050
3558	16510	2045
3559	16513	2041
3560	16517	2036
3561	16519	2031
3562	16522	2026
3563	16525	2021
3564	16527	2016
3565	16530	2011
3566	16532	2006
3567	16535	2002
3568	16538	1997
3569	16541	1992
3570	16544	1987
3571	16546	1982
3572	16549	1977
3573	16552	1973
3574	16557	1968
3575	16560	1963
3576	16563	1958
3577	16566	1953
3578	16569	1949
3579	16572	1944
3580	16574	1939
3581	16576	1934
3582	16579	1929
3583	16582	1924
3584	16585	1919
3585	16588	1915
3586	16591	1910
3587	16594	1905
3588	16596	1900
3589	16599	1895
3590	16601	1890
3591	16604	1886
3592	16607	1881
3593	16609	1876
3594	16612	1871
3595	16615	1866
3596	16618	1861
3597	16620	1857
3598	16623	1852
3599	16626	1847
3600	16628	1842
3601	16632	1837
3602	16634	1832
3603	16636	1828
3604	16638	1823
3605	16641	1818
3606	16643	1813
3607	16646	1808
3608	16649	1803
3609	16651	1798
3610	16654	1794
3611	16657	1789
3612	16659	1784
3613	16663	1779
3614	16666	1775
3615	16668	1770
3616	16671	1765
3617	16674	1760
3618	16676	1755
3619	16679	1750
3620	16682	1746
3621	16684	1741
3622	16686	1736
3623	16689	1731
3624	16691	1726
3625	16694	1721
3626	16697	1717
3627	16699	1712
3628	16701	1707
3629	16703	1702
3630	16706	1697
3631	16708	1692
3632	16711	1688
3633	16714	1683
3634	16717	1678
3635	16719	1673
3636	16722	1669
3637	16725	1664
3638	16730	1659
3639	16733	1655
3640	16737	1650
3641	16740	1645
3642	16744	1640
3643	16747	1636
3644	16750	1631
3645	16753	1626
3646	16756	1621
3647	16761	1617
3648	16764	1612
3649	16767	1607
3650	16770	1603
3651	16779	1598
3652	16784	1594
3653	16789	1589
3654	16797	1585
3655	16802	1580
3656	16806	1576
3657	16810	1571
3658	16815	1567
3659	16822	1562
3660	16826	1558
3661	16829	1553
3662	16832	1548
3663	16837	1544
3664	16841	1539
3665	16865	1536
3666	16870	1532
3667	16877	1527
3668	16881	1522
3669	16886	1518
3670	16891	1513
3671	16898	1509
3672	16906	1505
3673	16910	1500
3674	16914	1495
3675	16919	1491
3676	16924	1486
3677	16927	1481
3678	16930	1477
3679	16935	1472
3680	16938	1467
3681	16941	1463
3682	16944	1458
3683	16947	1453
3684	16951	1449
3685	16953	1444
3686	16956	1439
3687	16958	1434
3688	16961	1429
3689	16965	1425
3690	16970	1420
3691	16974	1416
3692	16979	1411
3693	16984	1406
3694	16989	1402
3695	16993	1397
3696	16997	1393
3697	17003	1388
3698	17009	1384
3699	17013	1379
3700	17017	1374
3701	17021	1370
3702	17024	1365
3703	17027	1360
3704	17031	1356
3705	17035	1351
3706	17037	1346
3707	17041	1341
3708	17046	1337
3709	17050	1332
3710	17053	1328
3711	17057	1323
3712	17061	1318
3713	17065	1314
3714	17068	1309
3715	17072	1304
3716	17076	1300
3717	17080	1295
3718	17084	1290
3719	17090	1286
3720	17107	1282
3721	17112	1278
3722	17116	1273
3723	17119	1268
3724	17122	1264
3725	17125	1259
3726	17129	1254
3727	17132	1249
3728	17135	1245
3729	17138	1240
3730	17140	1235
3731	17143	1231
3732	17147	1226
3733	17150	1221
3734	17153	1217
3735	17156	1212
3736	17161	1207
3737	17165	1203
3738	17169	1198
3739	17173	1193
3740	17179	1189
3741	17184	1184
3742	17187	1180
3743	17193	1175
3744	17197	1171
3745	17201	1166
3746	17204	1161
3747	17208	1157
3748	17211	1152
3749	17214	1147
3750	17217	1142
3751	17220	1138
3752	17223	1133
3753	17226	1128
3754	17229	1124
3755	17232	1119
3756	17234	1114
3757	17237	1110
3758	17241	1105
3759	17245	1100
3760	17248	1096
3761	17251	1091
3762	17255	1086
3763	17258	1082
3764	17262	1077
3765	17266	1072
3766	17273	1068
3767	17278	1063
3768	17281	1059
3769	17284	1054
3770	17288	1049
3771	17292	1045
3772	17295	1040
3773	17298	1035
3774	17302	1031
3775	17306	1026
3776	17311	1022
3777	17313	1017
3778	17316	1012
3779	17320	1008
3780	17323	1003
3781	17326	998
3782	17329	994
3783	17332	989
3784	17335	984
3785	17339	980
3786	17343	975
3787	17348	970
3788	17353	966
3789	17358	961
3790	17363	957
3791	17370	952
3792	17375	948
3793	17379	943
3794	17383	939
3795	17389	934
3796	17394	929
3797	17396	925
3798	17398	920
3799	17402	915
3800	17405	911
3801	17409	906
3802	17412	901
3803	17414	897
3804	17417	892
3805	17419	887
3806	17422	883
3807	17424	878
3808	17426	873
3809	17428	869
3810	17431	864
3811	17435	859
3812	17437	855
3813	17440	850
3814	17442	845
3815	17444	841
3816	17447	836
3817	17449	831
3818	17451	827
3819	17454	822
3820	17456	817
3821	17459	813
3822	17461	808
3823	17466	803
3824	17469	799
3825	17471	794
3826	17474	789
3827	17477	785
3828	17479	780
3829	17482	775
3830	17484	771
3831	17487	766
3832	17489	762
3833	17492	757
3834	17496	752
3835	17498	748
3836	17501	743
3837	17504	738
3838	17506	734
3839	17508	729
3840	17511	724
3841	17513	720
3842	17515	715
3843	17518	710
3844	17520	706
3845	17522	701
3846	17525	697
3847	17528	692
3848	17531	687
3849	17534	683
3850	17536	678
3851	17539	673
3852	17542	669
3853	17544	664
3854	17547	660
3855	17549	655
3856	17551	650
3857	17554	646
3858	17556	641
3859	17558	636
3860	17560	632
3861	17563	627
3862	17566	622
3863	17568	618
3864	17571	613
3865	17573	609
3866	17575	604
3867	17578	599
3868	17580	595
3869	17582	590
3870	17584	586
3871	17586	581
3872	17589	576
3873	17591	572
3874	17593	567
3875	17596	562
3876	17599	558
3877	17603	553
3878	17605	549
3879	17608	544
3880	17611	540
3881	17614	535
3882	17616	530
3883	17618	526
3884	17621	521
3885	17623	517
3886	17627	512
3887	17631	507
3888	17635	503
3889	17639	498
3890	17643	494
3891	17646	489
3892	17650	485
3893	17653	480
3894	17657	476
3895	17662	471
3896	17667	466
3897	17670	462
3898	17674	457
3899	17678	453
3900	17681	448
3901	17684	444
3902	17686	439
3903	17689	434
3904	17693	430
3905	17697	425
3906	17701	421
3907	17706	416
3908	17709	412
3909	17713	407
3910	17716	403
3911	17721	398
3912	17726	394
3913	17729	389
3914	17733	385
3915	17738	380
3916	17748	376
3917	17754	371
3918	17761	367
3919	17764	362
3920	17766	357
3921	17769	353
3922	17773	348
3923	17777	344
3924	17780	339
3925	17783	335
3926	17786	330
3927	17790	326
3928	17793	321
3929	17796	316
3930	17798	312
3931	17801	307
3932	17804	303
3933	17807	298
3934	17811	294
3935	17814	289
3936	17817	285
3937	17820	280
3938	17824	276
3939	17829	271
3940	17833	266
3941	17837	262
3942	17841	257
3943	17845	253
3944	17849	248
3945	17855	244
3946	17862	239
3947	17868	235
3948	17871	230
3949	17875	226
3950	17878	221
3951	17881	217
3952	17886	212
3953	17890	208
3954	17894	203
3955	17898	199
3956	17905	194
3957	17911	190
3958	17915	185
3959	17920	181
3960	17924	176
3961	17928	171
3962	17931	167
3963	17937	162
3964	17943	158
3965	17947	153
3966	17952	149
3967	17956	144
3968	17960	140
3969	17965	135
3970	17969	131
3971	17976	126
3972	17982	122
3973	17987	117
3974	17992	113
3975	17996	108
3976	18001	104
3977	18006	99
3978	18010	95
3979	18014	90
3980	18018	85
3981	18023	81
3982	18027	76
3983	18031	72
3984	18035	67
3985	18038	63
3986	18042	58
3987	18045	54
3988	18049	49
3989	18053	45
3990	18058	40
3991	18061	36
3992	18067	31
3993	18072	27
3994	18076	22
3995	18081	18
3996	18085	13
3997	18089	9
3998	18095	4
3999	18100	0
