iter	RMSE
1665	6235685.757
1666	6234860.203
1667	6233639.427
1668	6233390.357
1669	6232136.089
1670	6231762.888
1671	6231012.553
1672	6229225.435
1673	6227673.991
1674	6225362.35
1675	6223945.402
1676	6221977.054
1677	6220887.838
1678	6218818.052
1679	6218121.88
1680	6216803.731
1681	6215987.624
1682	6215193.463
1683	6213664.109
1684	6212478.403
1685	6210600.976
1686	6206762.221
1687	6205663.09
1688	6204347.037
1689	6202320.603
1690	6201052.431
1691	6199708.657
1692	6198906.133
1693	6198184.269
1694	6196530.167
1695	6195916.692
1696	6194631.543
1697	6194102.821
1698	6191907.558
1699	6191090.303
1700	6187855.882
1701	6186487.272
1702	6184315.334
1703	6182987.945
1704	6181467.766
1705	6180453.344
1706	6178406.14
1707	6177248.731
1708	6175866.29
1709	6175419.733
1710	6173602.684
1711	6172774.141
1712	6172253.902
1713	6171404.313
1714	6170291.925
1715	6169150.699
1716	6167406.174
1717	6165649.965
1718	6164801.684
1719	6163570.997
1720	6162212.891
1721	6160860.893
1722	6155683.891
1723	6155571.738
1724	6154796.166
1725	6153135.651
1726	6151735.199
1727	6150356.968
1728	6148788.138
1729	6147260.525
1730	6146633.102
1731	6145021.795
1732	6142187.474
1733	6141141.468
1734	6139627.849
1735	6137907.757
1736	6136878.097
1737	6134959.852
1738	6133591.406
1739	6132769.128
1740	6131129.824
1741	6129221.234
1742	6127842.824
1743	6126748.711
1744	6125684.082
1745	6123176.74
1746	6121831.903
1747	6120215.041
1748	6119412.07
1749	6118445.542
1750	6117445.223
1751	6116776.636
1752	6113930.683
1753	6112612.019
1754	6111518.76
1755	6110158.208
1756	6109120.306
1757	6107588.133
1758	6106364.943
1759	6105354.721
1760	6104911.003
1761	6102382.777
1762	6101663.478
1763	6100176.115
1764	6099458.096
1765	6098103.513
1766	6097611.213
1767	6093111.653
1768	6091384.319
1769	6090771.861
1770	6089727.354
1771	6088584.758
1772	6087810.695
1773	6086900.503
1774	6085123.595
1775	6083698.374
1776	6082392.916
1777	6081526.079
1778	6080550.89
1779	6079646.166
1780	6078995.966
1781	6077734.081
1782	6076559.003
1783	6075547.145
1784	6073792.979
1785	6072676.413
1786	6072155.848
1787	6069848.737
1788	6068823.545
1789	6066912.443
1790	6065739.636
1791	6063974.981
1792	6061929.922
1793	6060941.45
1794	6059068.891
1795	6058359.616
1796	6058071.997
1797	6056872.044
1798	6055976.334
1799	6054073.04
1800	6052787.677
1801	6050567.229
1802	6045525.202
1803	6043563.162
1804	6043028.021
1805	6041530.51
1806	6040629.14
1807	6039255.415
1808	6038838.62
1809	6036803.077
1810	6036065.346
1811	6034777.982
1812	6033342.998
1813	6032490.853
1814	6031190.479
1815	6029284.998
1816	6027495.17
1817	6026337.711
1818	6024014.633
1819	6022800.968
1820	6022470.205
1821	6021157.727
1822	6019550.519
1823	6018771.827
1824	6017626.974
1825	6016527.602
1826	6015752.21
1827	6015027.02
1828	6012891.231
1829	6011970.98
1830	6010089.918
1831	6008583.413
1832	6007530.225
1833	6006000.734
1834	6004805.085
1835	6004167.191
1836	6002944.187
1837	6001874.371
1838	6001019.704
1839	6000260.285
1840	5997844.698
1841	5996471.601
1842	5995498.932
1843	5994784.836
1844	5993131.266
1845	5991794.317
1846	5989637.11
1847	5988384.612
1848	5987522.495
1849	5986028.239
1850	5984964.843
1851	5983714.492
1852	5982778.367
1853	5981940.382
1854	5981291.183
1855	5980071.33
1856	5978086.446
1857	5977511.511
1858	5975748.646
1859	5973643.875
1860	5972225.766
1861	5971517.263
1862	5970416.737
1863	5969796.379
1864	5968842.907
1865	5967315.02
1866	5966704.295
1867	5965308.961
1868	5964439.037
1869	5963700.428
1870	5961848.758
1871	5961146.21
1872	5960008.291
1873	5958696.571
1874	5956760.154
1875	5955889.423
1876	5955182.236
1877	5953230.832
1878	5951489.153
1879	5950408.496
1880	5947897.886
1881	5947156.579
1882	5945922.16
1883	5944610.476
1884	5942448.025
1885	5941777.787
1886	5940581.33
1887	5938628.774
1888	5937443.091
1889	5936313.569
1890	5935136.484
1891	5934321.599
1892	5933720.973
1893	5931749.196
1894	5929259.577
1895	5927877.28
1896	5926024.897
1897	5925064.542
1898	5923863.476
1899	5922823.818
1900	5922449.43
1901	5921786.444
1902	5921054.409
1903	5920502.441
1904	5919808.459
1905	5917767.84
1906	5916401.27
1907	5915031.503
1908	5914004.545
1909	5913377.293
1910	5912372.612
1911	5911465.494
1912	5911072.62
1913	5910139.445
1914	5908718.302
1915	5907166.001
1916	5905538.503
1917	5904291.94
1918	5903359.662
1919	5902789.541
1920	5901546.561
1921	5900489.049
1922	5899238.888
1923	5898579.144
1924	5897833.968
1925	5896448.298
1926	5895272.347
1927	5894006.755
1928	5892799.346
1929	5892477.617
1930	5892031.226
1931	5891342.527
1932	5889938.266
1933	5888937.861
1934	5887974.951
1935	5886762.395
1936	5884326.652
1937	5883228.974
1938	5882205.406
1939	5879806.765
1940	5878836.585
1941	5877177.878
1942	5876284.118
1943	5875124.336
1944	5873939.096
1945	5872903.423
1946	5870762.513
1947	5869636.451
1948	5868507.097
1949	5867533.491
1950	5866510.343
1951	5865689.381
1952	5865004.281
1953	5864197.156
1954	5863268.315
1955	5861737.411
1956	5860830.991
1957	5859593.479
1958	5858540.231
1959	5857478.591
1960	5856741.048
1961	5856048.348
1962	5855390.169
1963	5854562.258
1964	5853782.072
1965	5852669.643
1966	5850950.949
1967	5849668.917
1968	5846586.258
1969	5845699.744
1970	5844571.888
1971	5843835.676
1972	5842398.26
1973	5841349.027
1974	5839940.028
1975	5837964.678
1976	5837580.097
1977	5836743.799
1978	5835850.789
1979	5834237.447
1980	5832501.628
1981	5829871.683
1982	5828458.224
1983	5827027.635
1984	5825966.765
1985	5825483.249
1986	5824087.721
1987	5822649.639
1988	5821929.218
1989	5820296.57
1990	5818588.136
1991	5817671.779
1992	5815791.174
1993	5814568.694
1994	5813410.184
1995	5811921.822
1996	5810833.325
1997	5810361.549
1998	5807669.7
1999	5806769.534
2000	5804942.464
2001	5804342.193
2002	5802759.09
2003	5802020.937
2004	5800778.024
2005	5799682.442
2006	5798691.502
2007	5796822.396
2008	5795796.814
2009	5794949.283
2010	5791745.463
2011	5791425.243
2012	5790824.482
2013	5789464.105
2014	5788168.979
2015	5787942.151
2016	5786684.731
2017	5785743.81
2018	5785132.606
2019	5783918.604
2020	5783191.028
2021	5782921.913
2022	5781875.464
2023	5780169.814
2024	5778929.033
2025	5778318.307
2026	5777996.979
2027	5775936.286
2028	5772034.152
2029	5771270.323
2030	5770414.151
2031	5769537.596
2032	5768135.276
2033	5767258.866
2034	5765736.359
2035	5764031.071
2036	5762787.857
2037	5761995.573
2038	5761239.126
2039	5759777.727
2040	5758843.512
2041	5757731.494
2042	5757347.913
2043	5756359.411
2044	5755200.301
2045	5754365.027
2046	5753603.229
2047	5752131.679
2048	5751650
2049	5749801.557
2050	5748179.671
2051	5747144.403
2052	5745257.8
2053	5744382.153
2054	5742526.756
2055	5742086.345
2056	5740319.336
2057	5739081.506
2058	5738060.706
2059	5737228.903
2060	5736221.048
2061	5735154.498
2062	5734127.188
2063	5733149.451
2064	5732664.838
2065	5731897.127
2066	5730973.559
2067	5730380.32
2068	5723859.35
2069	5722893.327
2070	5722306.345
2071	5720854.331
2072	5719919.137
2073	5719303.41
2074	5718270.584
2075	5717524.475
2076	5716858.487
2077	5716155.746
2078	5714968.696
2079	5713268.442
2080	5712108.381
2081	5710401.073
2082	5709603.928
2083	5708754.909
2084	5708097.355
2085	5707070.542
2086	5706268.067
2087	5705744.896
2088	5704614.816
2089	5702918.02
2090	5701979.536
2091	5701107.105
2092	5700180.05
2093	5699607.769
2094	5698943.47
2095	5697503.342
2096	5696349.855
2097	5696099.675
2098	5695288.712
2099	5693981.14
2100	5692941.72
2101	5692265.453
2102	5691626.763
2103	5691032.343
2104	5690444.651
2105	5688303.165
2106	5686096.223
2107	5685048.644
2108	5684393.724
2109	5682616.609
2110	5681138.632
2111	5680152.491
2112	5679455.926
2113	5678296.542
2114	5677644.77
2115	5676968.06
2116	5675877.073
2117	5675202.417
2118	5674751.123
2119	5673414.657
2120	5672379.752
2121	5671123.015
2122	5670353.509
2123	5668901.121
2124	5667574.49
2125	5666250.757
2126	5664391.687
2127	5662866.134
2128	5661742.307
2129	5660964.382
2130	5659956.895
2131	5657930.112
2132	5657347.185
2133	5656872.785
2134	5655534.88
2135	5654342.633
2136	5652749.812
2137	5652054.894
2138	5651127.71
2139	5649938.872
2140	5649181.191
2141	5648803.182
2142	5647351.123
2143	5646606.408
2144	5644752.835
2145	5644073.818
2146	5643593.532
2147	5642533.723
2148	5641900.327
2149	5640869.96
2150	5639735.942
2151	5639189.311
2152	5634022.216
2153	5632797.042
2154	5632206.876
2155	5631420.682
2156	5630439.056
2157	5629544.812
2158	5628531.683
2159	5627065.663
2160	5625731.634
2161	5625262.905
2162	5624402.963
2163	5624057.682
2164	5623297.67
2165	5622051.051
2166	5620830.828
2167	5618478.401
2168	5617531.758
2169	5616130.87
2170	5615058.731
2171	5614290.726
2172	5613923.913
2173	5613448.015
2174	5612642.411
2175	5611929.772
2176	5610700.752
2177	5609812.606
2178	5608494.453
2179	5607972.829
2180	5607140.966
2181	5606437.889
2182	5605778.216
2183	5604646.507
2184	5601651.135
2185	5600611.193
2186	5599889.12
2187	5598840.299
2188	5598030.214
2189	5597035.438
2190	5595815.882
2191	5594889.48
2192	5594434.712
2193	5590258.549
2194	5589913.029
2195	5589303.139
2196	5588330.278
2197	5587625.675
2198	5586524.07
2199	5585970.126
2200	5585054.984
2201	5584529.837
2202	5583520.147
2203	5582766.424
2204	5582411.143
2205	5580352.036
2206	5579496.59
2207	5578473.918
2208	5577612.631
2209	5576909.871
2210	5575698.806
2211	5574079.296
2212	5573191.34
2213	5572557.646
2214	5571553.8
2215	5570541.917
2216	5569061.418
2217	5567684.738
2218	5567188.398
2219	5566158.931
2220	5565377.938
2221	5564296.144
2222	5562761.535
2223	5561231.15
2224	5560824.64
2225	5560387.178
2226	5560081.291
2227	5559121.674
2228	5557503.47
2229	5555667.146
2230	5555346.092
2231	5554841.913
2232	5553760.506
2233	5553087.207
2234	5551779.691
2235	5551445.341
2236	5550389.928
2237	5549731.6
2238	5548688.686
2239	5547896.743
2240	5547469.952
2241	5546795.74
2242	5546079.336
2243	5545372.753
2244	5544007.652
2245	5543196.392
2246	5542445.894
2247	5541826.212
2248	5540987.41
2249	5540251.402
2250	5538601.662
2251	5538048.674
2252	5537435.135
2253	5536755.924
2254	5534892.995
2255	5534164.157
2256	5533114.764
2257	5532200.716
2258	5531940.799
2259	5530455.405
2260	5529559.589
2261	5528140.958
2262	5527733.31
2263	5527045.443
2264	5523935.425
2265	5523399.885
2266	5523126.193
2267	5521888.201
2268	5521142.991
2269	5520518.059
2270	5520301.969
2271	5519409.678
2272	5518602.933
2273	5517827.974
2274	5515925.935
2275	5515162.497
2276	5514134.133
2277	5513515.27
2278	5512756.083
2279	5511903.177
2280	5511291.496
2281	5509268.08
2282	5507744.117
2283	5506563.931
2284	5505652.71
2285	5504637.482
2286	5504194.432
2287	5503691.676
2288	5503117.741
2289	5502184.365
2290	5501292.559
2291	5499790.55
2292	5499119.36
2293	5497809.563
2294	5495879.404
2295	5495085.207
2296	5493487.947
2297	5492761.468
2298	5491643.411
2299	5490492.192
2300	5489605.98
2301	5488900.377
2302	5487381.35
2303	5487126.991
2304	5486055.895
2305	5485595.915
2306	5484549.074
2307	5483898.214
2308	5483627.851
2309	5481672.045
2310	5480558.054
2311	5478650.23
2312	5477725.686
2313	5476648.658
2314	5475970.533
2315	5475130.216
2316	5474099.023
2317	5473262.829
2318	5472358.324
2319	5471494.853
2320	5470515.787
2321	5469861.516
2322	5469177.064
2323	5468345.614
2324	5467574.411
2325	5467029.896
2326	5466117.086
2327	5463055.827
2328	5461966.658
2329	5460699.736
2330	5460202.978
2331	5459092.589
2332	5458473.497
2333	5456668.998
2334	5456068.942
2335	5455325.16
2336	5454465.261
2337	5453768.796
2338	5453111.382
2339	5452616.076
2340	5451988.954
2341	5451579.97
2342	5450834.649
2343	5449548.487
2344	5448339.441
2345	5448023.478
2346	5447178.585
2347	5446474.536
2348	5445333.298
2349	5444302.578
2350	5443184.217
2351	5442501.189
2352	5438937.904
2353	5438445.159
2354	5437742.774
2355	5437544.915
2356	5437238.456
2357	5435436.343
2358	5434115.093
2359	5433267.226
2360	5431783.414
2361	5430650.242
2362	5429649.952
2363	5428302.127
2364	5427051.743
2365	5425789.978
2366	5424658.984
2367	5422969.585
2368	5422486.558
2369	5422310.029
2370	5421701.798
2371	5421211.242
2372	5420448.43
2373	5419433.625
2374	5418605.567
2375	5417625.82
2376	5416322.568
2377	5415917.271
2378	5414732.306
2379	5413678.549
2380	5413045.475
2381	5411739.78
2382	5411227.873
2383	5408767.07
2384	5407171.261
2385	5406425.135
2386	5405052.644
2387	5404355.124
2388	5403929.185
2389	5402823.436
2390	5402476.511
2391	5399923.623
2392	5399324.634
2393	5398350.818
2394	5397431.484
2395	5396001.431
2396	5395153.104
2397	5393810.991
2398	5393341.701
2399	5392698.611
2400	5391318.387
2401	5389401.883
2402	5388863.387
2403	5385886.837
2404	5385495.92
2405	5384640.895
2406	5382785.125
2407	5380678.555
2408	5379656.625
2409	5379245.616
2410	5378506.912
2411	5377735.183
2412	5376811.731
2413	5376180.62
2414	5374954.356
2415	5374389.783
2416	5373073.674
2417	5372406.169
2418	5371821.705
2419	5370695.096
2420	5370265.33
2421	5369558.41
2422	5369077.688
2423	5368625.288
2424	5367673.186
2425	5366437.39
2426	5365832.064
2427	5364952.628
2428	5363803.743
2429	5362942.691
2430	5361773.916
2431	5359842.469
2432	5358852.095
2433	5358363.788
2434	5357890.192
2435	5356469.189
2436	5355711.284
2437	5355286.26
2438	5354577.118
2439	5353753.571
2440	5353119.989
2441	5351591.706
2442	5350864.922
2443	5349653.317
2444	5348751.539
2445	5348145.406
2446	5346914.486
2447	5346392.617
2448	5344984.998
2449	5344218.655
2450	5343731.03
2451	5341715.217
2452	5341065.371
2453	5340106.437
2454	5339448.732
2455	5338638.366
2456	5338109.792
2457	5337390.016
2458	5335263.217
2459	5334486.94
2460	5332063.814
2461	5331607.776
2462	5329087.24
2463	5327765.028
2464	5326742.461
2465	5325513.348
2466	5324831.904
2467	5324151.639
2468	5323230.262
2469	5321758.33
2470	5321350.286
2471	5320359.159
2472	5319956.166
2473	5319135.54
2474	5317502.043
2475	5316601.173
2476	5314971.074
2477	5314142.706
2478	5313290.275
2479	5312610.868
2480	5311891.317
2481	5311427.842
2482	5310773.774
2483	5308523.801
2484	5306955.318
2485	5306437.272
2486	5305584.378
2487	5304644.827
2488	5303630.306
2489	5302504.718
2490	5302307.415
2491	5301031.893
2492	5299898.579
2493	5299372.175
2494	5298910.036
2495	5298228.154
2496	5297442.606
2497	5296995.153
2498	5295772.355
2499	5294812.771
2500	5294324.49
2501	5293092.013
2502	5292287.021
2503	5291469.148
2504	5290071.029
2505	5288973.906
2506	5287627.432
2507	5286643.707
2508	5285038.028
2509	5283906.993
2510	5283475.405
2511	5282674.08
2512	5282017.752
2513	5281046.865
2514	5280138.404
2515	5279542.336
2516	5277706.029
2517	5277084.919
2518	5275737.21
2519	5274904.541
2520	5272046.089
2521	5271263.744
2522	5270332.864
2523	5269534.308
2524	5267927.551
2525	5267021.431
2526	5266275.213
2527	5265855.021
2528	5264573.286
2529	5263243.795
2530	5262321.242
2531	5261334.306
2532	5260472.392
2533	5259342.65
2534	5258679.423
2535	5257649.834
2536	5257474.243
2537	5256505.393
2538	5255936.334
2539	5255554.269
2540	5255357.309
2541	5253955.517
2542	5253379.686
2543	5252493.098
2544	5251716.909
2545	5251254.305
2546	5250591.621
2547	5249765.87
2548	5249006.392
2549	5248820.548
2550	5248388.266
2551	5248024.157
2552	5247010.745
2553	5246148.977
2554	5244841.225
2555	5244306.217
2556	5243664.855
2557	5243006.327
2558	5242324.324
2559	5241640.012
2560	5240773.644
2561	5240404.671
2562	5239745.639
2563	5239021.39
2564	5237744.806
2565	5236928.59
2566	5236004.804
2567	5234763.763
2568	5233154.878
2569	5232841.537
2570	5232301.344
2571	5231261.285
2572	5230419.129
2573	5229381.236
2574	5228966.326
2575	5227709.748
2576	5227469.715
2577	5225707.296
2578	5225096.586
2579	5224316.253
2580	5223897.349
2581	5223469.593
2582	5223261.421
2583	5222462.864
2584	5221658.537
2585	5220770.34
2586	5220087.003
2587	5219580.549
2588	5218955.476
2589	5218175.398
2590	5217844.451
2591	5217343.896
2592	5216308.254
2593	5215805.355
2594	5215207.718
2595	5213768.506
2596	5213387.745
2597	5212792.374
2598	5211983.426
2599	5211230.726
2600	5210727.717
2601	5210283.677
2602	5209560.232
2603	5208163.288
2604	5207995.934
2605	5206653.65
2606	5206387.842
2607	5206227.603
2608	5205922.205
2609	5205403.898
2610	5204190.328
2611	5203237.395
2612	5202800.687
2613	5201599.444
2614	5201090.849
2615	5200331.929
2616	5199182.731
2617	5198757.129
2618	5197912.6
2619	5197521.6
2620	5197200.835
2621	5195172.8
2622	5194097.076
2623	5192963.535
2624	5192145.717
2625	5191346.978
2626	5190517.983
2627	5190044.842
2628	5187424.172
2629	5185408.793
2630	5183639.278
2631	5183005.566
2632	5182665.087
2633	5181611.065
2634	5179923.642
2635	5179000.047
2636	5178830.18
2637	5178225.868
2638	5177157.447
2639	5176763.945
2640	5175666.257
2641	5174733.955
2642	5173593.131
2643	5172912.051
2644	5172531.887
2645	5171589.94
2646	5171088.583
2647	5170169.874
2648	5169655.228
2649	5168390.902
2650	5168219.478
2651	5167873.429
2652	5166838.252
2653	5166060.736
2654	5165121.054
2655	5164714.745
2656	5163112.408
2657	5162750.658
2658	5161383.135
2659	5161167.007
2660	5160986.888
2661	5159814.694
2662	5158913.742
2663	5157626.696
2664	5156954.882
2665	5155759.445
2666	5154228.904
2667	5153809.779
2668	5153254.212
2669	5152589.045
2670	5150990.67
2671	5150608.473
2672	5150000.229
2673	5148432.305
2674	5147297.573
2675	5145974.816
2676	5145827.611
2677	5145000.576
2678	5144154.673
2679	5143593.733
2680	5143015.704
2681	5142456.011
2682	5141690.291
2683	5140645.979
2684	5140167.238
2685	5139186.001
2686	5137653.208
2687	5137143.096
2688	5136161.385
2689	5135602.352
2690	5134426.466
2691	5134042.209
2692	5133646.354
2693	5132825.426
2694	5132386.841
2695	5131582.087
2696	5131075.358
2697	5129722.868
2698	5128866.293
2699	5128577.439
2700	5128294.466
2701	5127511.889
2702	5126340.805
2703	5125756.509
2704	5125169.588
2705	5124257.308
2706	5123697.794
2707	5122889.826
2708	5122422.99
2709	5121805.748
2710	5121385.742
2711	5120973.083
2712	5120798.999
2713	5120437.527
2714	5120227.257
2715	5119305.74
2716	5118174.689
2717	5117206.473
2718	5116553.997
2719	5116207.825
2720	5115646.81
2721	5114858.117
2722	5114509.278
2723	5113969.479
2724	5113412.027
2725	5113151.665
2726	5112915.679
2727	5112420.314
2728	5112089.887
2729	5111378.313
2730	5110743.056
2731	5110247.622
2732	5109587.103
2733	5108917.033
2734	5108751.547
2735	5106755.411
2736	5106051.408
2737	5105234.182
2738	5104365.032
2739	5103818.776
2740	5103016.738
2741	5102566.526
2742	5101591.029
2743	5101132.678
2744	5100748.585
2745	5100006.051
2746	5099354.938
2747	5098537.887
2748	5097934.913
2749	5096871.037
2750	5096209.268
2751	5095724.431
2752	5093199.264
2753	5092596.827
2754	5091702.515
2755	5090484.769
2756	5089838.774
2757	5089435.646
2758	5088397.953
2759	5088053.117
2760	5087116.756
2761	5086652.127
2762	5085754.824
2763	5085300.769
2764	5083563.338
2765	5082981.53
2766	5082355.461
2767	5081464.54
2768	5079819.139
2769	5079578.507
2770	5077723.701
2771	5076947.72
2772	5076783.269
2773	5075854.661
2774	5075397.377
2775	5074701.186
2776	5074305.71
2777	5073811.095
2778	5073188.207
2779	5072282.771
2780	5071834.06
2781	5070246.731
2782	5069460.448
2783	5069093.115
2784	5068496.332
2785	5067787.907
2786	5067033.53
2787	5066420.966
2788	5065453.306
2789	5065048.095
2790	5064564.904
2791	5063934.59
2792	5062920.925
2793	5061727.552
2794	5057863.549
2795	5057383.677
2796	5056875.095
2797	5056431.225
2798	5055902.377
2799	5055486.652
2800	5054760.527
2801	5054025.239
2802	5053608.105
2803	5052980.516
2804	5051729.282
2805	5050834.315
2806	5050478.838
2807	5049301.127
2808	5048806.402
2809	5048263.732
2810	5047122.584
2811	5046401.217
2812	5046092.185
2813	5045584.085
2814	5044648.091
2815	5043615.606
2816	5043022.238
2817	5042269.411
2818	5041699.348
2819	5039445.998
2820	5038922.803
2821	5038233.521
2822	5037607.067
2823	5037025.017
2824	5035929.747
2825	5035357.599
2826	5034841.74
2827	5034063.121
2828	5033078.923
2829	5031175.406
2830	5030810.923
2831	5029685.021
2832	5029130.912
2833	5028774.146
2834	5026769.483
2835	5024595.587
2836	5023867.082
2837	5023217.208
2838	5022826.564
2839	5022137.574
2840	5020768.971
2841	5020428.972
2842	5019811.483
2843	5019291.814
2844	5018012.367
2845	5017505.946
2846	5016806.299
2847	5015995.516
2848	5015358.758
2849	5014469.555
2850	5013683.179
2851	5013036.895
2852	5012674.012
2853	5012065.985
2854	5011413.917
2855	5010813.88
2856	5009805.179
2857	5009607.301
2858	5008413.391
2859	5007203.129
2860	5006609.137
2861	5005744.913
2862	5005071.918
2863	5004337.27
2864	5003947.773
2865	5003306.886
2866	5002699.528
2867	5001911.242
2868	5001015.313
2869	5000179.372
2870	4999571.145
2871	4999096.746
2872	4998295.088
2873	4997828.705
2874	4997223.873
2875	4996590.403
2876	4995989.818
2877	4995599.938
2878	4994669.245
2879	4994224.319
2880	4993499.005
2881	4992577.283
2882	4991905.672
2883	4990742.525
2884	4989320.861
2885	4989008.539
2886	4987352.288
2887	4986577.715
2888	4984777.572
2889	4984390.223
2890	4982775.313
2891	4982125.942
2892	4981782.421
2893	4981624.651
2894	4981231.019
2895	4980593.015
2896	4980063.335
2897	4979415.714
2898	4978305.467
2899	4977867.517
2900	4977152.041
2901	4976632.616
2902	4975749.734
2903	4975344.462
2904	4974540.85
2905	4974157.565
2906	4973754.959
2907	4973484.186
2908	4973202.777
2909	4971848.191
2910	4970799.097
2911	4970465.991
2912	4969982.045
2913	4969022.488
2914	4968737.348
2915	4968573.442
2916	4967930.837
2917	4967385.545
2918	4967258.448
2919	4966669.283
2920	4966394.804
2921	4965886.324
2922	4964387.355
2923	4963984.384
2924	4963547.244
2925	4963319.812
2926	4962675.853
2927	4961640.967
2928	4961083.91
2929	4960274.939
2930	4959223.032
2931	4958698.933
2932	4958251.128
2933	4957533.355
2934	4956658.218
2935	4955895.188
2936	4955243.985
2937	4954418.869
2938	4953563.323
2939	4952618.703
2940	4951716.619
2941	4951518.891
2942	4950903.616
2943	4949995.642
2944	4949722.453
2945	4949347.057
2946	4948241.484
2947	4947468.889
2948	4946695.805
2949	4946171.171
2950	4944998.965
2951	4944797.2
2952	4944034.929
2953	4943837.297
2954	4943014.01
2955	4942194.481
2956	4941701.44
2957	4941259.326
2958	4940323.086
2959	4939532.945
2960	4938782.087
2961	4938322.834
2962	4937833.547
2963	4937380.933
2964	4936915.859
2965	4935847.316
2966	4935222.562
2967	4934511.635
2968	4933883.553
2969	4933488.059
2970	4932846.18
2971	4932460.037
2972	4931751.394
2973	4931141.255
2974	4930724.124
2975	4930247.954
2976	4929788.698
2977	4929478.525
2978	4928355.231
2979	4928131.077
2980	4927079.694
2981	4926405.655
2982	4925827.432
2983	4925542.839
2984	4925262.286
2985	4923794.946
2986	4923633.849
2987	4923481.932
2988	4922646.619
2989	4922368.992
2990	4922005.215
2991	4920680.355
2992	4919898.788
2993	4919537.127
2994	4919425.271
2995	4918533.385
2996	4917570.681
2997	4916997.37
2998	4916704.845
2999	4916597.138
3000	4916133.548
3001	4915769.967
3002	4915402.182
3003	4915033.95
3004	4914634.838
3005	4914210.297
3006	4913511.355
3007	4912595.258
3008	4911994.604
3009	4910869.934
3010	4910660.557
3011	4909928.091
3012	4908886.254
3013	4907783.826
3014	4906692.696
3015	4905950.622
3016	4905103.64
3017	4904287.22
3018	4903453.963
3019	4902856.857
3020	4902324.888
3021	4901455.126
3022	4901009.495
3023	4900476.001
3024	4899334.728
3025	4898018.409
3026	4897621.41
3027	4896396.011
3028	4895875.932
3029	4893535.172
3030	4893062.671
3031	4892829.416
3032	4892299.052
3033	4892171.107
3034	4891671.92
3035	4891173.823
3036	4890541.936
3037	4889493.348
3038	4887995.143
3039	4887687.13
3040	4887387.854
3041	4887134.34
3042	4886162.029
3043	4885667.542
3044	4884941.192
3045	4884260.951
3046	4883861.36
3047	4883318.701
3048	4882652.396
3049	4882004.827
3050	4880792.503
3051	4879978.519
3052	4879164.781
3053	4878668.335
3054	4878196.568
3055	4878132.604
3056	4876998.167
3057	4875898.673
3058	4875382.19
3059	4874899.59
3060	4874454.898
3061	4874159.168
3062	4873482.824
3063	4872834.583
3064	4872496.621
3065	4871636.654
3066	4871290.04
3067	4871056.894
3068	4870519.095
3069	4869865.837
3070	4869407.631
3071	4868957.797
3072	4868390.874
3073	4867628.351
3074	4866934.192
3075	4866540.701
3076	4866256.768
3077	4865740.978
3078	4865044.418
3079	4864599.504
3080	4863570.184
3081	4863111.264
3082	4862029.961
3083	4860741.117
3084	4859967.495
3085	4859594.497
3086	4858584.611
3087	4858151.493
3088	4857488.217
3089	4856741.962
3090	4856471.052
3091	4855989.747
3092	4855674.981
3093	4854977.552
3094	4854320.081
3095	4853882.249
3096	4852969.662
3097	4852297.878
3098	4851847.192
3099	4851060.442
3100	4850327.322
3101	4849973.163
3102	4848791.687
3103	4847835.67
3104	4847411.273
3105	4846901.568
3106	4845963.188
3107	4845274.942
3108	4845023.747
3109	4844288.301
3110	4843921.668
3111	4843727.275
3112	4843172.498
3113	4842422.687
3114	4841484.286
3115	4841090.102
3116	4840626.137
3117	4839934.231
3118	4839388.628
3119	4839159.392
3120	4838788.974
3121	4838443.919
3122	4838139.502
3123	4837390.537
3124	4836195.011
3125	4835792.845
3126	4835310.379
3127	4834817.406
3128	4834126.457
3129	4833450.273
3130	4832776.69
3131	4831119.472
3132	4830808.354
3133	4830228.194
3134	4829880.768
3135	4829184.642
3136	4828722.959
3137	4827967.944
3138	4827556.968
3139	4827197.818
3140	4826361.42
3141	4825697.583
3142	4825385.621
3143	4824894.29
3144	4824236.504
3145	4822919.017
3146	4822411.127
3147	4821786.199
3148	4820950.373
3149	4820255.761
3150	4819233.576
3151	4817907.684
3152	4817462.903
3153	4816718.695
3154	4816140.6
3155	4815880.692
3156	4815803.856
3157	4815113.43
3158	4814257.236
3159	4813715.751
3160	4813147.734
3161	4812316.005
3162	4811949.34
3163	4811773.159
3164	4810681.438
3165	4809423.406
3166	4808645.892
3167	4808458.172
3168	4808298.904
3169	4807602.622
3170	4806968.523
3171	4806346.758
3172	4805960.436
3173	4805652.054
3174	4804800.402
3175	4804412.468
3176	4804012.862
3177	4802954.898
3178	4802654.963
3179	4802166.382
3180	4801864.681
3181	4801316.688
3182	4801164.075
3183	4800880.217
3184	4800166.571
3185	4799858.778
3186	4799304.827
3187	4798077.489
3188	4797281.412
3189	4796974.139
3190	4796755.931
3191	4796500.525
3192	4796159.203
3193	4795047.29
3194	4794430.866
3195	4793899.667
3196	4793646.166
3197	4792888.13
3198	4792531.844
3199	4791961.791
3200	4790107.258
3201	4789918.211
3202	4788924.496
3203	4788209.686
3204	4787002.349
3205	4786321.243
3206	4785485.52
3207	4784959.288
3208	4784359.989
3209	4783882.559
3210	4783441.317
3211	4783191.728
3212	4782530.482
3213	4781860.56
3214	4781214.471
3215	4780651.223
3216	4780165.668
3217	4779705.324
3218	4779160.079
